N,Database,Accession,Type
694,NCBI,SRR8559712,RUN
695,NCBI,SRR8559743,RUN
696,NCBI,SRR8560047,RUN
697,NCBI,SRR8559886,RUN
698,NCBI,SRR8559735,RUN
699,NCBI,SRR8559848,RUN
700,NCBI,SRR8559810,RUN
701,NCBI,SRR8559695,RUN
702,NCBI,SRR8559814,RUN
703,NCBI,SRR8559790,RUN
704,NCBI,SRR8559878,RUN
705,NCBI,SRR8559933,RUN
706,NCBI,SRR8559825,RUN
707,NCBI,SRR8560055,RUN
708,NCBI,SRR8559891,RUN
709,NCBI,SRR8559896,RUN
710,NCBI,SRR8559950,RUN
711,NCBI,SRR8559718,RUN
712,NCBI,SRR8559742,RUN
713,NCBI,SRR8559956,RUN
714,NCBI,SRR8560020,RUN
715,NCBI,SRR8560060,RUN
716,NCBI,SRR8560032,RUN
717,NCBI,SRR8559681,RUN
718,NCBI,SRR8559822,RUN
719,NCBI,SRR8560052,RUN
720,NCBI,SRR8559865,RUN
721,NCBI,SRR8559955,RUN
722,NCBI,SRR8560037,RUN
723,NCBI,SRR8559798,RUN
724,NCBI,SRR8559740,RUN
725,NCBI,SRR8559770,RUN
726,NCBI,SRR8560024,RUN
727,NCBI,SRR8560046,RUN
728,NCBI,SRR8560040,RUN
729,NCBI,SRR8559895,RUN
730,NCBI,SRR8559952,RUN
731,NCBI,SRR8559856,RUN
732,NCBI,SRR8559812,RUN
733,NCBI,SRR8559957,RUN
734,NCBI,SRR8559861,RUN
735,NCBI,SRR8560017,RUN
736,NCBI,SRR8559910,RUN
737,NCBI,SRR8559726,RUN
738,NCBI,SRR8559849,RUN
739,NCBI,SRR8559776,RUN
740,NCBI,SRR8559734,RUN
741,NCBI,SRR8559907,RUN
742,NCBI,SRR8559920,RUN
743,NCBI,SRR8559764,RUN
744,NCBI,SRR8559859,RUN
745,NCBI,SRR8559898,RUN
746,NCBI,SRR8559771,RUN
747,NCBI,SRR8559689,RUN
748,NCBI,SRR8560034,RUN
749,NCBI,SRR8559911,RUN
750,NCBI,SRR8559842,RUN
751,NCBI,SRR8559826,RUN
752,NCBI,SRR8559851,RUN
753,NCBI,SRR8559887,RUN
754,NCBI,SRR8559902,RUN
755,NCBI,SRR8559938,RUN
756,NCBI,SRR8560050,RUN
757,NCBI,SRR8559824,RUN
758,NCBI,SRR8559680,RUN
759,NCBI,SRR8559779,RUN
760,NCBI,SRR8559811,RUN
761,NCBI,SRR8559767,RUN
762,NCBI,SRR8559882,RUN
763,NCBI,SRR8560019,RUN
764,NCBI,SRR8559949,RUN
765,NCBI,SRR8559802,RUN
766,NCBI,SRR8560013,RUN
767,NCBI,SRR8560035,RUN
768,NCBI,SRR8560026,RUN
769,NCBI,SRR8559762,RUN
770,NCBI,SRR8559803,RUN
771,NCBI,SRR8559840,RUN
772,NCBI,SRR8559897,RUN
773,NCBI,SRR8560033,RUN
774,NCBI,SRR8559925,RUN
775,NCBI,SRR8559921,RUN
