N,Database,Accession,Type
278,NCBI,SRR3031856,RUN
279,NCBI,SRR3031868,RUN
280,NCBI,SRR3038502,RUN
281,NCBI,SRR3038497,RUN
282,NCBI,SRR3038498,RUN
283,NCBI,SRR3038510,RUN
284,NCBI,SRR3038499,RUN
285,NCBI,SRR3056900,RUN
286,NCBI,SRR3038514,RUN
287,NCBI,SRR3038513,RUN
288,NCBI,SRR3038511,RUN
289,NCBI,SRR3038512,RUN
290,NCBI,SRR3038500,RUN
291,NCBI,SRR3031826,RUN
292,NCBI,SRR3031825,RUN
293,NCBI,SRR3031870,RUN
294,NCBI,SRR3031871,RUN
295,NCBI,SRR3031827,RUN
296,NCBI,SRR3031828,RUN
297,NCBI,SRR3056898,RUN
298,NCBI,SRR3038515,RUN
299,NCBI,SRR3056899,RUN
300,NCBI,SRR3038501,RUN
301,NCBI,SRR2981106,RUN
302,NCBI,SRR2981111,RUN
303,NCBI,SRR2981107,RUN
304,NCBI,SRR2981146,RUN
305,NCBI,SRR2981147,RUN
306,NCBI,SRR2981112,RUN
307,NCBI,SRR2981103,RUN
308,NCBI,SRR2981113,RUN
309,NCBI,SRR2981104,RUN
310,NCBI,SRR2981105,RUN
311,NCBI,SRR2981110,RUN
312,NCBI,SRR2981108,RUN
313,NCBI,SRR2981109,RUN
314,NCBI,SRR3038516,RUN
315,NCBI,SRR3085611,RUN
316,NCBI,SRR3085620,RUN
317,NCBI,SRR3085616,RUN
318,NCBI,SRR3085617,RUN
319,NCBI,SRR3085618,RUN
320,NCBI,SRR3085612,RUN
321,NCBI,SRR3085614,RUN
322,NCBI,SRR3085621,RUN
323,NCBI,SRR3085619,RUN
324,NCBI,SRR3085615,RUN
325,NCBI,SRR3085613,RUN
326,NCBI,SRR3000038,RUN
327,NCBI,SRR3000046,RUN
328,NCBI,SRR3056893,RUN
329,NCBI,SRR3056901,RUN
330,NCBI,SRR3056904,RUN
331,NCBI,SRR3056894,RUN
332,NCBI,SRR3062686,RUN
333,NCBI,SRR3062679,RUN
334,NCBI,SRR3062682,RUN
335,NCBI,SRR3062687,RUN
336,NCBI,SRR3062685,RUN
337,NCBI,SRR2829106,RUN
338,NCBI,SRR2829307,RUN
339,NCBI,SRR2829111,RUN
340,NCBI,SRR2829107,RUN
341,NCBI,SRR2829308,RUN
342,NCBI,SRR2829310,RUN
343,NCBI,SRR2829108,RUN
344,NCBI,SRR2829110,RUN
345,NCBI,SRR2829311,RUN
346,NCBI,SRR2829112,RUN
347,NCBI,SRR2829313,RUN
348,NCBI,SRR2829171,RUN
349,NCBI,SRR2829109,RUN
350,NCBI,SRR2829314,RUN
351,NCBI,SRR2829172,RUN
352,NCBI,SRR3098376,RUN
353,NCBI,SRR3098375,RUN
354,NCBI,SRR3098283,RUN
355,NCBI,SRR3098377,RUN
356,NCBI,SRR3098279,RUN
357,NCBI,SRR3098293,RUN
358,NCBI,SRR3098296,RUN
359,NCBI,SRR3129298,RUN
360,NCBI,SRR3129703,RUN
361,NCBI,SRR3129704,RUN
362,NCBI,SRR3098260,RUN
363,NCBI,SRR3098269,RUN
364,NCBI,SRR2920121,RUN
365,NCBI,SRR2920118,RUN
366,NCBI,SRR2919952,RUN
367,NCBI,SRR2919946,RUN
368,NCBI,SRR2920119,RUN
369,NCBI,SRR2919950,RUN
370,NCBI,SRR2919949,RUN
371,NCBI,SRR2919947,RUN
372,NCBI,SRR2920066,RUN
373,NCBI,SRR2919948,RUN
374,NCBI,SRR2920065,RUN
375,NCBI,SRR2919953,RUN
376,NCBI,SRR2920120,RUN
377,NCBI,SRR3098262,RUN
378,NCBI,SRR2962898,RUN
379,NCBI,SRR2962885,RUN
380,NCBI,SRR2962901,RUN
381,NCBI,SRR2962900,RUN
382,NCBI,SRR2962897,RUN
383,NCBI,SRR2962886,RUN
384,NCBI,SRR2962880,RUN
385,NCBI,SRR2962899,RUN
386,NCBI,SRR2962887,RUN
387,NCBI,SRR2962884,RUN
388,NCBI,SRR2962902,RUN
389,NCBI,SRR2962882,RUN
390,NCBI,SRR2962888,RUN
391,NCBI,SRR2962883,RUN
392,NCBI,SRR3098261,RUN
393,NCBI,SRR3098270,RUN
394,NCBI,SRR3098258,RUN
395,NCBI,SRR3098263,RUN
396,NCBI,SRR3098259,RUN
397,NCBI,SRR3098267,RUN
398,NCBI,SRR3098278,RUN
399,NCBI,SRR3098271,RUN
400,NCBI,SRR3098266,RUN
401,NCBI,SRR3098265,RUN
402,NCBI,SRR3098277,RUN
403,NCBI,SRR3098280,RUN
404,NCBI,SRR3098264,RUN
405,NCBI,SRR3098274,RUN
406,NCBI,SRR3098275,RUN
407,NCBI,SRR3098272,RUN
408,NCBI,SRR3098276,RUN
409,NCBI,SRR3033321,RUN
410,NCBI,SRR3085522,RUN
411,NCBI,SRR3085521,RUN
412,NCBI,SRR3085513,RUN
413,NCBI,SRR3085524,RUN
414,NCBI,SRR3085528,RUN
415,NCBI,SRR3085525,RUN
416,NCBI,SRR3085527,RUN
