isolate_id,taxon_name,sample_name,AMC,AMI,AMP,AMS,AMX,AZT,CAZ,CEP,CFZ,CHL,CIP,CL,CLI,CRO,CTX,CXM,DOR,DOX,ERP,ERY,FA,FEP,FOX,GEN,IMI,KAN,LEV,MET,MIN,MRP,NAL,NIT,NMN,OFL,OXA,PEN,PTZ,RIF,SIZ,SPT,STR,SXT,TCC,TET,TGC,TMP,TOB,study_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp
122733,Acinetobacter baumannii,SAMN02404478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194825,SRS502831,SRX378026,SRR1030398,1310749,Acinetobacter baumannii 10519,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030398/SRR1030398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030398/SRR1030398_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/008/SRR1030398
122734,Acinetobacter baumannii,SAMN02404479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194801,SRS502832,SRX378027,SRR1030399,1310725,Acinetobacter baumannii 1062314,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030399/SRR1030399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030399/SRR1030399_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/009/SRR1030399
122735,Acinetobacter baumannii,SAMN02404480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194826,SRS502833,SRX378028,SRR1030400,1310750,Acinetobacter baumannii 1064293_45,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030400/SRR1030400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030400/SRR1030400_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/000/SRR1030400
122736,Acinetobacter baumannii,SAMN02404481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194823,SRS502834,SRX378029,SRR1030401,1310747,Acinetobacter baumannii 1095464,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030401/SRR1030401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030401/SRR1030401_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/001/SRR1030401
122737,Acinetobacter baumannii,SAMN02404482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194807,SRS502835,SRX378031,SRR1030402,1310731,Acinetobacter baumannii 1178044,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/002/SRR1030402/SRR1030402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/002/SRR1030402/SRR1030402_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/002/SRR1030402
122738,Acinetobacter baumannii,SAMN02404483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194818,SRS502837,SRX378032,SRR1030403,1310742,Acinetobacter baumannii 1188188,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1030403/SRR1030403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1030403/SRR1030403_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/003/SRR1030403
122739,Acinetobacter baumannii,SAMN02404484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194809,SRS502838,SRX378033,SRR1030404,1310733,Acinetobacter baumannii 1195185_11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1030404/SRR1030404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1030404/SRR1030404_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/004/SRR1030404
122739,Acinetobacter baumannii,SAMN02404484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194809,SRS502838,SRX497870,SRR1201016,1310733,Acinetobacter baumannii 1195185_11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/006/SRR1201016/SRR1201016_subreads.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR120/006/SRR1201016
122739,Acinetobacter baumannii,SAMN02404484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194809,SRS502838,SRX497871,SRR1201017,1310733,Acinetobacter baumannii 1195185_11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/007/SRR1201017/SRR1201017_subreads.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR120/007/SRR1201017
122739,Acinetobacter baumannii,SAMN02404484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194809,SRS502838,SRX497872,SRR1201018,1310733,Acinetobacter baumannii 1195185_11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/008/SRR1201018/SRR1201018_subreads.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR120/008/SRR1201018
122740,Acinetobacter baumannii,SAMN02404485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194806,SRS502839,SRX378034,SRR1030405,1310730,Acinetobacter baumannii 1207552,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1030405/SRR1030405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1030405/SRR1030405_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/005/SRR1030405
122741,Acinetobacter baumannii,SAMN02404486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194820,SRS502840,SRX378035,SRR1030406,1310744,Acinetobacter baumannii 1237893,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1030406/SRR1030406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1030406/SRR1030406_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/006/SRR1030406
122744,Acinetobacter baumannii,SAMN02404489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194819,SRS502843,SRX378039,SRR1030410,1310743,Acinetobacter baumannii 1264936,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030410/SRR1030410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030410/SRR1030410_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/000/SRR1030410
122745,Acinetobacter baumannii,SAMN02404490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194813,SRS502844,SRX378040,SRR1030411,1310737,Acinetobacter baumannii 1271213,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030411/SRR1030411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030411/SRR1030411_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/001/SRR1030411
122746,Acinetobacter baumannii,SAMN02404491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194808,SRS502845,SRX378041,SRR1030412,1310732,Acinetobacter baumannii 1271651,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/002/SRR1030412/SRR1030412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/002/SRR1030412/SRR1030412_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/002/SRR1030412
122747,Acinetobacter baumannii,SAMN02404492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194822,SRS502846,SRX378042,SRR1030413,1310746,Acinetobacter baumannii 1287985,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1030413/SRR1030413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1030413/SRR1030413_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/003/SRR1030413
122748,Acinetobacter baumannii,SAMN02404493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194828,SRS502847,SRX378047,SRR1030418,1310752,Acinetobacter baumannii 1293320,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030418/SRR1030418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030418/SRR1030418_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/008/SRR1030418
122749,Acinetobacter baumannii,SAMN02404494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194829,SRS502848,SRX378048,SRR1030419,1310753,Acinetobacter baumannii 1296252,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030419/SRR1030419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030419/SRR1030419_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/009/SRR1030419
122750,Acinetobacter baumannii,SAMN02404495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194782,SRS502849,SRX378050,SRR1030420,1310706,Acinetobacter baumannii 1412924,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030420/SRR1030420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030420/SRR1030420_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/000/SRR1030420
122750,Acinetobacter baumannii,SAMN02404495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194782,SRS502849,SRX378049,SRR1030421,1310706,Acinetobacter baumannii 1412924,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030421/SRR1030421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030421/SRR1030421_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/001/SRR1030421
122751,Acinetobacter baumannii,SAMN02404496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194793,SRS502874,SRX378071,SRR1030454,1310717,Acinetobacter baumannii 1457504,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1030454/SRR1030454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1030454/SRR1030454_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/004/SRR1030454
122751,Acinetobacter baumannii,SAMN02404496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194793,SRS502874,SRX498117,SRR1201258,1310717,Acinetobacter baumannii 1457504,ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/008/SRR1201258/SRR1201258_subreads.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR120/008/SRR1201258
122751,Acinetobacter baumannii,SAMN02404496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194793,SRS502874,SRX498115,SRR1201259,1310717,Acinetobacter baumannii 1457504,ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/009/SRR1201259/SRR1201259_subreads.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR120/009/SRR1201259
122751,Acinetobacter baumannii,SAMN02404496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194793,SRS502874,SRX498116,SRR1201260,1310717,Acinetobacter baumannii 1457504,ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/000/SRR1201260/SRR1201260_subreads.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR120/000/SRR1201260
122752,Acinetobacter baumannii,SAMN02404523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194789,SRS502875,SRX378072,SRR1030455,1310713,Acinetobacter baumannii 1471012,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1030455/SRR1030455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1030455/SRR1030455_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/005/SRR1030455
122752,Acinetobacter baumannii,SAMN02404523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194789,SRS502875,SRX378073,SRR1030456,1310713,Acinetobacter baumannii 1471012,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1030456/SRR1030456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1030456/SRR1030456_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/006/SRR1030456
122753,Acinetobacter baumannii,SAMN02404524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194794,SRS502876,SRX378074,SRR1030457,1310718,Acinetobacter baumannii 1475764,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/007/SRR1030457/SRR1030457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/007/SRR1030457/SRR1030457_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/007/SRR1030457
122754,Acinetobacter baumannii,SAMN02404525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194792,SRS502877,SRX378075,SRR1030458,1310716,Acinetobacter baumannii 1482820,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030458/SRR1030458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030458/SRR1030458_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/008/SRR1030458
122755,Acinetobacter baumannii,SAMN02404526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194797,SRS502878,SRX378076,SRR1030459,1310721,Acinetobacter baumannii 1533268,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030459/SRR1030459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030459/SRR1030459_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/009/SRR1030459
122758,Acinetobacter baumannii,SAMN02404529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194805,SRS502881,SRX378083,SRR1030465,1310729,Acinetobacter baumannii 23671,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1030465/SRR1030465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1030465/SRR1030465_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/005/SRR1030465
122759,Acinetobacter baumannii,SAMN02404530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194814,SRS502882,SRX378084,SRR1030466,1310738,Acinetobacter baumannii 273929,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1030466/SRR1030466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1030466/SRR1030466_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/006/SRR1030466
122760,Acinetobacter baumannii,SAMN02404531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194830,SRS502885,SRX378085,SRR1030468,1310754,Acinetobacter baumannii 2887,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030468/SRR1030468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/008/SRR1030468/SRR1030468_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/008/SRR1030468
122761,Acinetobacter baumannii,SAMN02404532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194783,SRS502887,SRX378087,SRR1030469,1310707,Acinetobacter baumannii 318814,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030469/SRR1030469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/009/SRR1030469/SRR1030469_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/009/SRR1030469
122761,Acinetobacter baumannii,SAMN02404532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194783,SRS502887,SRX378086,SRR1030470,1310707,Acinetobacter baumannii 318814,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030470/SRR1030470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/000/SRR1030470/SRR1030470_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/000/SRR1030470
122762,Acinetobacter baumannii,SAMN02404533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194786,SRS502888,SRX378088,SRR1030471,1310710,Acinetobacter baumannii 3390,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030471/SRR1030471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR1030471/SRR1030471_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/001/SRR1030471
122763,Acinetobacter baumannii,SAMN02404534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194816,SRS502889,SRX378089,SRR1030472,1310740,Acinetobacter baumannii 457946,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/002/SRR1030472/SRR1030472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/002/SRR1030472/SRR1030472_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/002/SRR1030472
122764,Acinetobacter baumannii,SAMN02404535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194821,SRS502890,SRX378090,SRR1030473,1310745,Acinetobacter baumannii 480175,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1030473/SRR1030473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1030473/SRR1030473_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/003/SRR1030473
122765,Acinetobacter baumannii,SAMN02404536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA194795,SRS502891,SRX378091,SRR1030474,1310719,Acinetobacter baumannii 607805,ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1030474/SRR1030474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1030474/SRR1030474_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR103/004/SRR1030474
