labnumber,source,country,lineage,WGSlocation,SRA,Bioproject,phenotypicmethod,Agentsroutinelytestedinthis,Criticalconcentrations,Isoniazid,Rifampicin,Ethambutol,Pyrazinamide,study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,Experiment,GENOTYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,Isolate,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region
01-R0265,Harvard,Peru,Haarlem,USA,ERR2516464,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0986,Harvard,Peru,LAM,USA,ERR2516465,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009400010,Harvard,Netherlands,Delhi,USA,ERR2516466,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-R1386,Harvard,Peru,Haarlem,USA,ERR2516467,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000102124,Harvard,Netherlands,LAM,USA,ERR2516468,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R1262,Harvard,Peru,LAM,USA,ERR2516469,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009600800,Harvard,Netherlands,EAI,USA,ERR2516470,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009701938,Harvard,Netherlands,EAI,USA,ERR2516471,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-R0272,Harvard,Peru,lineage4,USA,ERR2516472,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000400074,Harvard,Netherlands,Ural,USA,ERR2516473,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000201392,Harvard,Netherlands,Beijing,USA,ERR2516474,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000101954,Harvard,Netherlands,Ghana,USA,ERR2516475,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0293,Harvard,Peru,Beijing,USA,ERR2516476,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009702465,Harvard,Netherlands,Haarlem,USA,ERR2516477,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98-R660,Harvard,Peru,LAM,USA,ERR2516478,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0655,Harvard,Peru,Haarlem,USA,ERR2516479,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0419,Harvard,Peru,LAM,USA,ERR2516480,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0929,Harvard,Peru,LAM,USA,ERR2516481,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98-R790,Harvard,Peru,Beijing,USA,ERR2516482,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99-R1043,Harvard,Peru,lineage4,USA,ERR2516483,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,n/a,R,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000100072,Harvard,Netherlands,Cameroon,USA,ERR2516484,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R0951,Harvard,Peru,lineage4,USA,ERR2516485,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R0236,Harvard,Peru,Haarlem,USA,ERR2516486,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0749,Harvard,Peru,Haarlem,USA,ERR2516487,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-R0238,Harvard,Peru,LAM,USA,ERR2516488,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009400322,Harvard,Netherlands,Ghana,USA,ERR2516489,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-R1468,Harvard,Peru,LAM,USA,ERR2516490,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0194,Harvard,Peru,LAM,USA,ERR2516491,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0070,Harvard,Peru,LAM,USA,ERR2516492,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0177,Harvard,Peru,LAM,USA,ERR2516493,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009800926,Harvard,Netherlands,Beijing,USA,ERR2516494,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000100352,Harvard,Netherlands,Delhi,USA,ERR2516495,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R1945,Harvard,Peru,LAM,USA,ERR2516496,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R0984,Harvard,Peru,LAM,USA,ERR2516497,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000100906,Harvard,Netherlands,LAM,USA,ERR2516498,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99-R545,Harvard,Peru,lineage4,USA,ERR2516499,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-R0880,Harvard,Peru,LAM,USA,ERR2516500,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0327,Harvard,Peru,Beijing,USA,ERR2516501,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R0237,Harvard,Peru,lineage4,USA,ERR2516502,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-R1305,Harvard,Peru,lineage4,USA,ERR2516503,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04-R0438,Harvard,Peru,LAM,USA,ERR2516504,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009902322,Harvard,Netherlands,S-type,USA,ERR2516505,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009601659,Harvard,Netherlands,Beijing,USA,ERR2516506,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R1191,Harvard,Peru,Haarlem,USA,ERR2516507,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0319,Harvard,Peru,LAM,USA,ERR2516508,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-R0899,Harvard,Peru,lineage4,USA,ERR2516509,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000400459,Harvard,Netherlands,LAM,USA,ERR2516510,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R1288,Harvard,Peru,Beijing,USA,ERR2516511,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-09397,Harvard,Peru,Haarlem,USA,ERR2516512,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R1176,Harvard,Peru,Beijing,USA,ERR2516513,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R0759,Harvard,Peru,Haarlem,USA,ERR2516514,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0768,Harvard,Peru,X-type,USA,ERR2516515,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000401210,Harvard,Netherlands,Beijing,USA,ERR2516516,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R1589,Harvard,Peru,lineage4,USA,ERR2516517,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-R1203,Harvard,Peru,lineage4,USA,ERR2516518,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009701714,Harvard,Netherlands,Beijing,USA,ERR2516519,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-R0780,Harvard,Peru,LAM,USA,ERR2516520,NA,MGIT 960,HREZ,H 0.2µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA009400630,Harvard,Netherlands,lineage4,USA,ERR2516521,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA000201572,Harvard,Netherlands,EAI,USA,ERR2516522,NA,MGIT 960,HREZ,H 0.1µg/mL; R 1.0µg/mL; E 5.0µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
