Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,STRAIN,sub_species
SRR17179347,WGS,302,1321481332,PRJNA787062,SAMN23768714,Pathogen.cl,417513998,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13362493,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,187,Human blood sample,8.9806 N 38.7578 E,187,PAIRED,RANDOM,GENOMIC,Enterobacter bugandensis,ILLUMINA,2022-07-18T00:00:00Z,187,SRP349950,Not appllicable,
SRR17179348,WGS,302,1818464310,PRJNA787062,SAMN23768678,Pathogen.cl,568479482,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,wgmlst_sig,realign,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX13362492,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,186,Human blood sample,8.9806 N 38.7578 E,186,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,186,SRP349950,Not appllicable,
SRR17179349,WGS,302,1225556770,PRJNA787062,SAMN23768677,Pathogen.cl,414931640,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"realign,sra,fastq,wgmlst_sig","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13362491,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,185,Human blood sample,8.9806 N 38.7578 E,185,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,185,SRP349950,Not appllicable,
SRR17179350,WGS,302,1330104036,PRJNA787062,SAMN23768790,Pathogen.cl,424878907,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13362490,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,181,Human blood sample,8.9806 N 38.7578 E,181,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,181,SRP349950,Not appllicable,
SRR17179351,WGS,302,1147235788,PRJNA787062,SAMN23768789,Pathogen.cl,368722281,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13362489,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,180,Human blood sample,8.9806 N 38.7578 E,180,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,180,SRP349950,Not appllicable,
SRR17179352,WGS,302,1659496342,PRJNA787062,SAMN23768629,Pathogen.cl,563069565,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13362488,Ethiopia,Africa,Ethiopia: Hawassa,Sepsis,Homo sapiens,Illumina HiSeq 2500,18,Human blood sample,7.0504 N 38.4955 E,18,PAIRED,RANDOM,GENOMIC,Klebsiella variicola,ILLUMINA,2022-07-18T00:00:00Z,18,SRP349950,Not appllicable,
SRR17179353,WGS,302,1250688002,PRJNA787062,SAMN23768676,Pathogen.cl,396762887,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,sra,fastq,realign","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX13362487,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,179,Human blood sample,8.9806 N 38.7578 E,179,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,179,SRP349950,Not appllicable,
SRR17179354,WGS,302,1479356060,PRJNA787062,SAMN23768713,Pathogen.cl,467786896,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13362486,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,178,Human blood sample,8.9806 N 38.7578 E,178,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,178,SRP349950,Not appllicable,
SRR17179355,WGS,302,1551391516,PRJNA787062,SAMN23768675,Pathogen.cl,492121410,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,wgmlst_sig,realign,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13362485,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,177,Human blood sample,8.9806 N 38.7578 E,177,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,177,SRP349950,Not appllicable,
SRR17179356,WGS,302,1451053828,PRJNA787062,SAMN23768674,Pathogen.cl,462681932,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra,wgmlst_sig,realign","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13362484,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,176,Human blood sample,8.9806 N 38.7578 E,176,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,176,SRP349950,Not appllicable,
SRR17179357,WGS,302,1705169010,PRJNA787062,SAMN23768788,Pathogen.cl,536450115,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13362483,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,174,Human blood sample,8.9806 N 38.7578 E,174,PAIRED,RANDOM,GENOMIC,Lelliottia amnigena,ILLUMINA,2022-07-18T00:00:00Z,174,SRP349950,Not appllicable,
SRR17179358,WGS,302,1798937594,PRJNA787062,SAMN23768673,Pathogen.cl,569648610,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq,wgmlst_sig,realign","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13362482,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,170-b,Human blood sample,8.9806 N 38.7578 E,170-b,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,170-b,SRP349950,Not appllicable,
SRR17179359,WGS,302,1356089626,PRJNA787062,SAMN23768787,Pathogen.cl,508355342,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"realign,fastq,wgmlst_sig,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13362481,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,170-a,Human blood sample,8.9806 N 38.7578 E,170-a,PAIRED,RANDOM,GENOMIC,Shigella dysenteriae,ILLUMINA,2022-07-18T00:00:00Z,170-a,SRP349950,Not appllicable,
SRR17179360,WGS,302,787351146,PRJNA787062,SAMN23768672,Pathogen.cl,301285057,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,realign,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13362480,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,169,Human blood sample,8.9806 N 38.7578 E,169,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,169,SRP349950,Not appllicable,
SRR17179361,WGS,302,1522656820,PRJNA787062,SAMN23768786,Pathogen.cl,485266101,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13362479,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,168,Human blood sample,8.9806 N 38.7578 E,168,PAIRED,RANDOM,GENOMIC,Klebsiella variicola,ILLUMINA,2022-07-18T00:00:00Z,168,SRP349950,Not appllicable,
SRR17179362,WGS,302,2537457152,PRJNA787062,SAMN23768712,Pathogen.cl,795459210,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13362478,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,167,Human blood sample,8.9806 N 38.7578 E,167,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,167,SRP349950,Not appllicable,
SRR17179363,WGS,302,1871211026,PRJNA787062,SAMN23768628,Pathogen.cl,631972713,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13362477,Ethiopia,Africa,Ethiopia: Hawassa,Sepsis,Homo sapiens,Illumina HiSeq 2500,17,Human blood sample,7.0504 N 38.4955 E,17,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,17,SRP349950,Not appllicable,
SRR17179364,WGS,302,1457618100,PRJNA787062,SAMN23768785,Pathogen.cl,463328474,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13362476,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,166,Human blood sample,8.9806 N 38.7578 E,166,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,166,SRP349950,Not appllicable,
SRR17179365,WGS,302,1373179806,PRJNA787062,SAMN23768671,Pathogen.cl,437309523,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"realign,sra,fastq,wgmlst_sig","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13362475,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,165,Human blood sample,8.9806 N 38.7578 E,165,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,165,SRP349950,Not appllicable,
SRR17179366,WGS,302,977294348,PRJNA787062,SAMN23768670,Pathogen.cl,351851732,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,realign,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13362474,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,164,Human blood sample,8.9806 N 38.7578 E,164,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,164,SRP349950,Not appllicable,
SRR17179367,WGS,302,801215362,PRJNA787062,SAMN23768784,Pathogen.cl,258748233,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13362473,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,163,Human blood sample,8.9806 N 38.7578 E,163,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,163,SRP349950,Not appllicable,
SRR17179368,WGS,302,1353967170,PRJNA787062,SAMN23768783,Pathogen.cl,434513817,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13362472,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,161,Human blood sample,8.9806 N 38.7578 E,161,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,161,SRP349950,Not appllicable,
SRR17179369,WGS,302,2061158758,PRJNA787062,SAMN23768711,Pathogen.cl,649727582,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13362471,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,159,Human blood sample,8.9806 N 38.7578 E,159,PAIRED,RANDOM,GENOMIC,Enterobacter cloacae,ILLUMINA,2022-07-18T00:00:00Z,159,SRP349950,Not appllicable,
SRR17179370,WGS,302,1159985020,PRJNA787062,SAMN23768669,Pathogen.cl,375073264,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,realign,wgmlst_sig,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13362470,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,157-b,Human blood sample,8.9806 N 38.7578 E,157-b,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,157-b,SRP349950,Not appllicable,
SRR17179371,WGS,302,1075711316,PRJNA787062,SAMN23768782,Pathogen.cl,347653203,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13362469,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,157-a,Human blood sample,8.9806 N 38.7578 E,157-a,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,157-a,SRP349950,Not appllicable,
SRR17179372,WGS,302,1067086196,PRJNA787062,SAMN23768668,Pathogen.cl,374044292,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"realign,sra,wgmlst_sig,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13362468,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,156,Human blood sample,8.9806 N 38.7578 E,156,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,156,SRP349950,Not appllicable,
SRR17179373,WGS,302,1678749748,PRJNA787062,SAMN23768710,Pathogen.cl,526852596,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13362467,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,155,Human blood sample,8.9806 N 38.7578 E,155,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,155,SRP349950,Not appllicable,
SRR17179374,WGS,302,1505198200,PRJNA787062,SAMN23768726,Pathogen.cl,483142738,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13362466,Ethiopia,Africa,Ethiopia: Hawassa,Sepsis,Homo sapiens,Illumina HiSeq 2500,16,Human blood sample,7.0504 N 38.4955 E,16,PAIRED,RANDOM,GENOMIC,Klebsiella variicola,ILLUMINA,2022-07-18T00:00:00Z,16,SRP349950,Not appllicable,
SRR17179375,WGS,302,1982621846,PRJNA787062,SAMN23768709,Pathogen.cl,609475940,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13362465,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,154,Human blood sample,8.9806 N 38.7578 E,154,PAIRED,RANDOM,GENOMIC,Enterobacter cloacae,ILLUMINA,2022-07-18T00:00:00Z,154,SRP349950,Not appllicable,
SRR17179376,WGS,302,1453235174,PRJNA787062,SAMN23768667,Pathogen.cl,461117550,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,fastq,realign,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13362464,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,153,Human blood sample,8.9806 N 38.7578 E,153,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,153,SRP349950,Not appllicable,
SRR17179377,WGS,302,1826708004,PRJNA787062,SAMN23768781,Pathogen.cl,573429464,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13362463,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,152,Human blood sample,8.9806 N 38.7578 E,152,PAIRED,RANDOM,GENOMIC,Enterobacter cloacae,ILLUMINA,2022-07-18T00:00:00Z,152,SRP349950,Not appllicable,
SRR17179378,WGS,302,1415340818,PRJNA787062,SAMN23768666,Pathogen.cl,446182086,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,fastq,sra,realign","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13362462,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,151,Human blood sample,8.9806 N 38.7578 E,151,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,151,SRP349950,Not appllicable,
SRR17179379,WGS,302,1141280952,PRJNA787062,SAMN23768780,Pathogen.cl,368941771,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13362461,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,150,Human blood sample,8.9806 N 38.7578 E,150,PAIRED,RANDOM,GENOMIC,Enterobacter kobei,ILLUMINA,2022-07-18T00:00:00Z,150,SRP349950,Not appllicable,
SRR17179380,WGS,302,1057183314,PRJNA787062,SAMN23768779,Pathogen.cl,336483922,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13362460,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,149-a,Human blood sample,8.9806 N 38.7578 E,149-a,PAIRED,RANDOM,GENOMIC,Serratia marcescens,ILLUMINA,2022-07-18T00:00:00Z,149-a,SRP349950,Not appllicable,
SRR17179381,WGS,302,1428835386,PRJNA787062,SAMN23768665,Pathogen.cl,452070615,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,realign,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13362459,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,147,Human blood sample,8.9806 N 38.7578 E,147,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,147,SRP349950,Not appllicable,
SRR17179382,WGS,302,1474534630,PRJNA787062,SAMN23768778,Pathogen.cl,467507968,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13362458,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,146-a,Human blood sample,8.9806 N 38.7578 E,146-a,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,146-a,SRP349950,Not appllicable,
SRR17179383,WGS,302,1343536090,PRJNA787062,SAMN23768777,Pathogen.cl,429201407,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13362457,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,145,Human blood sample,8.9806 N 38.7578 E,145,PAIRED,RANDOM,GENOMIC,Leclercia adecarboxylata,ILLUMINA,2022-07-18T00:00:00Z,145,SRP349950,Not appllicable,
SRR17179384,WGS,302,1640251392,PRJNA787062,SAMN23768664,Pathogen.cl,519765624,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq,wgmlst_sig,realign","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX13362456,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,140,Human blood sample,8.9806 N 38.7578 E,140,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,140,SRP349950,Not appllicable,
SRR17179385,WGS,302,1431796194,PRJNA787062,SAMN23768725,Pathogen.cl,457226445,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13362455,Ethiopia,Africa,Ethiopia: Hawassa,Sepsis,Homo sapiens,Illumina HiSeq 2500,15,Human blood sample,7.0504 N 38.4955 E,15,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,15,SRP349950,Not appllicable,
SRR17179386,WGS,302,1218348936,PRJNA787062,SAMN23768708,Pathogen.cl,395577818,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13362454,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,138,Human blood sample,8.9806 N 38.7578 E,138,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,138,SRP349950,Not appllicable,
SRR17179387,WGS,302,1554236356,PRJNA787062,SAMN23768663,Pathogen.cl,496104249,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"realign,fastq,wgmlst_sig,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13362453,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,137,Human blood sample,8.9806 N 38.7578 E,137,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,137,SRP349950,Not appllicable,
SRR17179388,WGS,302,1165296596,PRJNA787062,SAMN23768776,Pathogen.cl,381402386,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13362452,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,136,Human blood sample,8.9806 N 38.7578 E,136,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,136,SRP349950,Not appllicable,
SRR17179390,WGS,302,1614386602,PRJNA787062,SAMN23768662,Pathogen.cl,510593991,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,wgmlst_sig,realign,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX13362450,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,134,Human blood sample,8.9806 N 38.7578 E,134,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,134,SRP349950,Not appllicable,
SRR17179391,WGS,302,1685407036,PRJNA787062,SAMN23768774,Pathogen.cl,538176396,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13362449,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,133,Human blood sample,8.9806 N 38.7578 E,133,PAIRED,RANDOM,GENOMIC,Klebsiella oxytoca,ILLUMINA,2022-07-18T00:00:00Z,133,SRP349950,Not appllicable,
SRR17179392,WGS,302,1323128440,PRJNA787062,SAMN23768661,Pathogen.cl,421846060,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,fastq,realign,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13362448,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,132,Human blood sample,8.9806 N 38.7578 E,132,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,132,SRP349950,Not appllicable,
SRR17179393,WGS,302,1067290650,PRJNA787062,SAMN23768660,Pathogen.cl,351784921,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"wgmlst_sig,fastq,realign,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13362447,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,131,Human blood sample,8.9806 N 38.7578 E,131,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-07-18T00:00:00Z,131,SRP349950,Not appllicable,
SRR17179394,WGS,302,1383423344,PRJNA787062,SAMN23768773,Pathogen.cl,443124431,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13362446,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,130,Human blood sample,8.9806 N 38.7578 E,130,PAIRED,RANDOM,GENOMIC,Klebsiella oxytoca,ILLUMINA,2022-07-18T00:00:00Z,130,SRP349950,Not appllicable,
SRR17179395,WGS,302,2880684682,PRJNA787062,SAMN23768707,Pathogen.cl,904344133,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13362445,Ethiopia,Africa,Ethiopia: Addis Ababa,Sepsis,Homo sapiens,Illumina HiSeq 2500,129,Human blood sample,8.9806 N 38.7578 E,129,PAIRED,RANDOM,GENOMIC,Enterobacter cloacae,ILLUMINA,2022-07-18T00:00:00Z,129,SRP349950,Not appllicable,
SRR17179396,WGS,302,2121138978,PRJNA787062,SAMN23768724,Pathogen.cl,673132850,ADDIS ABABA UNIVERSITY,Melese Hailu Legese,2019-10/2020-09,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13362444,Ethiopia,Africa,Ethiopia: Hawassa,Sepsis,Homo sapiens,Illumina HiSeq 2500,13,Human blood sample,7.0504 N 38.4955 E,13,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-07-18T00:00:00Z,13,SRP349950,Not appllicable,
