run_accession	study_accession	sample_accession	tax_id	scientific_name	submitted_ftp
ERR2237963	PRJEB21277	SAMEA104457988	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237963/WTCHG_447699_220144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237963/WTCHG_447699_220144_2.fastq.gz
ERR2237964	PRJEB21277	SAMEA104457989	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237964/WTCHG_447699_220153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237964/WTCHG_447699_220153_2.fastq.gz
ERR2237965	PRJEB21277	SAMEA104457990	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237965/WTCHG_447699_221141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237965/WTCHG_447699_221141_2.fastq.gz
ERR2237966	PRJEB21277	SAMEA104457991	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237966/WTCHG_447699_221156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237966/WTCHG_447699_221156_2.fastq.gz
ERR2237967	PRJEB21277	SAMEA104457992	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237967/WTCHG_447699_222129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237967/WTCHG_447699_222129_2.fastq.gz
ERR2237968	PRJEB21277	SAMEA104457993	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237968/WTCHG_447699_222168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237968/WTCHG_447699_222168_2.fastq.gz
ERR2237969	PRJEB21277	SAMEA104457994	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237969/WTCHG_447699_223117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237969/WTCHG_447699_223117_2.fastq.gz
ERR2237970	PRJEB21277	SAMEA104457995	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237970/WTCHG_447699_223180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237970/WTCHG_447699_223180_2.fastq.gz
ERR2237971	PRJEB21277	SAMEA104457996	54291	Raoultella ornithinolytica	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237971/WTCHG_447699_224105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237971/WTCHG_447699_224105_2.fastq.gz
ERR2237972	PRJEB21277	SAMEA104457997	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237972/WTCHG_447699_224192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237972/WTCHG_447699_224192_2.fastq.gz
ERR2237973	PRJEB21277	SAMEA104457998	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237973/WTCHG_447699_225109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237973/WTCHG_447699_225109_2.fastq.gz
ERR2237974	PRJEB21277	SAMEA104457999	32644	unidentified	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237974/WTCHG_447699_225188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237974/WTCHG_447699_225188_2.fastq.gz
ERR2237975	PRJEB21277	SAMEA104458000	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237975/WTCHG_447699_226121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237975/WTCHG_447699_226121_2.fastq.gz
ERR2237976	PRJEB21277	SAMEA104458001	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237976/WTCHG_447699_226176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237976/WTCHG_447699_226176_2.fastq.gz
ERR2237977	PRJEB21277	SAMEA104458002	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237977/WTCHG_447699_227133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237977/WTCHG_447699_227133_2.fastq.gz
ERR2237978	PRJEB21277	SAMEA104458003	32644	unidentified	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237978/WTCHG_447699_227164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237978/WTCHG_447699_227164_2.fastq.gz
ERR2237979	PRJEB21277	SAMEA104458004	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237979/WTCHG_447699_228145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237979/WTCHG_447699_228145_2.fastq.gz
ERR2237980	PRJEB21277	SAMEA104458005	32644	unidentified	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237980/WTCHG_447699_228152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237980/WTCHG_447699_228152_2.fastq.gz
ERR2237981	PRJEB21277	SAMEA104458006	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237981/WTCHG_447699_229140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237981/WTCHG_447699_229140_2.fastq.gz
ERR2237982	PRJEB21277	SAMEA104458007	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237982/WTCHG_447699_229157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237982/WTCHG_447699_229157_2.fastq.gz
ERR2237983	PRJEB21277	SAMEA104458008	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237983/WTCHG_447699_230128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237983/WTCHG_447699_230128_2.fastq.gz
ERR2237984	PRJEB21277	SAMEA104458009	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237984/WTCHG_447699_230169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237984/WTCHG_447699_230169_2.fastq.gz
ERR2237985	PRJEB21277	SAMEA104458010	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237985/WTCHG_447699_231116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237985/WTCHG_447699_231116_2.fastq.gz
ERR2237986	PRJEB21277	SAMEA104458011	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237986/WTCHG_447699_231181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237986/WTCHG_447699_231181_2.fastq.gz
ERR2237987	PRJEB21277	SAMEA104458012	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237987/WTCHG_447699_232104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237987/WTCHG_447699_232104_2.fastq.gz
ERR2237988	PRJEB21277	SAMEA104458013	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237988/WTCHG_447699_232193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237988/WTCHG_447699_232193_2.fastq.gz
ERR2237989	PRJEB21277	SAMEA104458014	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237989/WTCHG_447699_233110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237989/WTCHG_447699_233110_2.fastq.gz
ERR2237990	PRJEB21277	SAMEA104458015	1563222	Citrobacter pasteurii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237990/WTCHG_447699_233187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237990/WTCHG_447699_233187_2.fastq.gz
ERR2237991	PRJEB21277	SAMEA104458016	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237991/WTCHG_447699_234122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237991/WTCHG_447699_234122_2.fastq.gz
ERR2237992	PRJEB21277	SAMEA104458017	470	Acinetobacter baumannii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237992/WTCHG_447699_234175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237992/WTCHG_447699_234175_2.fastq.gz
ERR2237993	PRJEB21277	SAMEA104458018	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237993/WTCHG_447699_235134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237993/WTCHG_447699_235134_2.fastq.gz
ERR2237994	PRJEB21277	SAMEA104458019	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237994/WTCHG_447699_235163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237994/WTCHG_447699_235163_2.fastq.gz
ERR2237995	PRJEB21277	SAMEA104458020	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237995/WTCHG_447699_236146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237995/WTCHG_447699_236146_2.fastq.gz
ERR2237996	PRJEB21277	SAMEA104458021	244366	Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237996/WTCHG_447699_236151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237996/WTCHG_447699_236151_2.fastq.gz
ERR2237997	PRJEB21277	SAMEA104458022	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237997/WTCHG_447699_237139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237997/WTCHG_447699_237139_2.fastq.gz
ERR2237998	PRJEB21277	SAMEA104458023	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237998/WTCHG_447699_237158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237998/WTCHG_447699_237158_2.fastq.gz
ERR2237999	PRJEB21277	SAMEA104458024	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237999/WTCHG_447699_238127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237999/WTCHG_447699_238127_2.fastq.gz
ERR2238000	PRJEB21277	SAMEA104458025	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238000/WTCHG_447699_238170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238000/WTCHG_447699_238170_2.fastq.gz
ERR2238001	PRJEB21277	SAMEA104458026	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238001/WTCHG_447699_239115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238001/WTCHG_447699_239115_2.fastq.gz
ERR2238002	PRJEB21277	SAMEA104458027	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238002/WTCHG_447699_239182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238002/WTCHG_447699_239182_2.fastq.gz
ERR2238003	PRJEB21277	SAMEA104458028	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238003/WTCHG_447699_240103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238003/WTCHG_447699_240103_2.fastq.gz
ERR2238004	PRJEB21277	SAMEA104458029	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238004/WTCHG_447699_240194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238004/WTCHG_447699_240194_2.fastq.gz
ERR2238005	PRJEB21277	SAMEA104458030	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238005/WTCHG_447699_241111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238005/WTCHG_447699_241111_2.fastq.gz
ERR2238006	PRJEB21277	SAMEA104458031	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238006/WTCHG_447699_241186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238006/WTCHG_447699_241186_2.fastq.gz
ERR2238007	PRJEB21277	SAMEA104458032	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238007/WTCHG_447699_242123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238007/WTCHG_447699_242123_2.fastq.gz
ERR2238008	PRJEB21277	SAMEA104458033	61647	Pluralibacter gergoviae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238008/WTCHG_447699_242174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238008/WTCHG_447699_242174_2.fastq.gz
ERR2238009	PRJEB21277	SAMEA104458034	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238009/WTCHG_447699_243135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238009/WTCHG_447699_243135_2.fastq.gz
ERR2238010	PRJEB21277	SAMEA104458035	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238010/WTCHG_447699_243162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238010/WTCHG_447699_243162_2.fastq.gz
ERR2238011	PRJEB21277	SAMEA104458036	1563222	Citrobacter pasteurii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238011/WTCHG_447699_244147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238011/WTCHG_447699_244147_2.fastq.gz
ERR2238012	PRJEB21277	SAMEA104458037	1134687	Klebsiella michiganensis	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238012/WTCHG_447699_244150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238012/WTCHG_447699_244150_2.fastq.gz
ERR2238013	PRJEB21277	SAMEA104458038	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238013/WTCHG_447699_245138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238013/WTCHG_447699_245138_2.fastq.gz
ERR2238014	PRJEB21277	SAMEA104458039	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238014/WTCHG_447699_245159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238014/WTCHG_447699_245159_2.fastq.gz
ERR2238015	PRJEB21277	SAMEA104458040	1646339	Enterobacter muelleri	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238015/WTCHG_447699_246126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238015/WTCHG_447699_246126_2.fastq.gz
ERR2238016	PRJEB21277	SAMEA104458041	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238016/WTCHG_447699_246171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238016/WTCHG_447699_246171_2.fastq.gz
ERR2238017	PRJEB21277	SAMEA104458042	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238017/WTCHG_447699_247114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238017/WTCHG_447699_247114_2.fastq.gz
ERR2238018	PRJEB21277	SAMEA104458043	32644	unidentified	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238018/WTCHG_447699_247183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238018/WTCHG_447699_247183_2.fastq.gz
ERR2238019	PRJEB21277	SAMEA104458044	470	Acinetobacter baumannii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238019/WTCHG_447699_248102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238019/WTCHG_447699_248102_2.fastq.gz
ERR2238020	PRJEB21277	SAMEA104458045	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238020/WTCHG_447699_248195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238020/WTCHG_447699_248195_2.fastq.gz
ERR2238021	PRJEB21277	SAMEA104458046	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238021/WTCHG_447699_249112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238021/WTCHG_447699_249112_2.fastq.gz
ERR2238022	PRJEB21277	SAMEA104458047	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238022/WTCHG_447699_249185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238022/WTCHG_447699_249185_2.fastq.gz
ERR2238023	PRJEB21277	SAMEA104458048	32644	unidentified	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238023/WTCHG_447699_250124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238023/WTCHG_447699_250124_2.fastq.gz
ERR2238024	PRJEB21277	SAMEA104458049	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238024/WTCHG_447699_250173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238024/WTCHG_447699_250173_2.fastq.gz
ERR2238025	PRJEB21277	SAMEA104458050	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238025/WTCHG_447699_251136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238025/WTCHG_447699_251136_2.fastq.gz
ERR2238026	PRJEB21277	SAMEA104458051	244366	Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238026/WTCHG_447699_251161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238026/WTCHG_447699_251161_2.fastq.gz
ERR2238027	PRJEB21277	SAMEA104458052	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238027/WTCHG_447699_252148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238027/WTCHG_447699_252148_2.fastq.gz
ERR2238028	PRJEB21277	SAMEA104458053	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238028/WTCHG_447699_252149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238028/WTCHG_447699_252149_2.fastq.gz
ERR2238029	PRJEB21277	SAMEA104458054	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238029/WTCHG_447699_253137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238029/WTCHG_447699_253137_2.fastq.gz
ERR2238030	PRJEB21277	SAMEA104458055	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238030/WTCHG_447699_253160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238030/WTCHG_447699_253160_2.fastq.gz
ERR2238031	PRJEB21277	SAMEA104458056	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238031/WTCHG_447699_254125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238031/WTCHG_447699_254125_2.fastq.gz
ERR2238032	PRJEB21277	SAMEA104458057	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238032/WTCHG_447699_254172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238032/WTCHG_447699_254172_2.fastq.gz
ERR2238033	PRJEB21277	SAMEA104458058	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238033/WTCHG_447699_255113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238033/WTCHG_447699_255113_2.fastq.gz
ERR2238034	PRJEB21277	SAMEA104458059	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238034/WTCHG_447699_255184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238034/WTCHG_447699_255184_2.fastq.gz
ERR2238035	PRJEB21277	SAMEA104458060	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238035/WTCHG_447699_256101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238035/WTCHG_447699_256101_2.fastq.gz
ERR2238036	PRJEB21277	SAMEA104458061	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238036/WTCHG_447699_256196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238036/WTCHG_447699_256196_2.fastq.gz
ERR2238037	PRJEB21277	SAMEA104458062	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238037/WTCHG_447699_257101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238037/WTCHG_447699_257101_2.fastq.gz
ERR2238038	PRJEB21277	SAMEA104458063	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238038/WTCHG_447699_257196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238038/WTCHG_447699_257196_2.fastq.gz
ERR2238039	PRJEB21277	SAMEA104458064	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238039/WTCHG_447699_258113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238039/WTCHG_447699_258113_2.fastq.gz
ERR2238040	PRJEB21277	SAMEA104458065	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238040/WTCHG_447699_258184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238040/WTCHG_447699_258184_2.fastq.gz
ERR2238041	PRJEB21277	SAMEA104458066	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238041/WTCHG_447699_259125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238041/WTCHG_447699_259125_2.fastq.gz
ERR2238042	PRJEB21277	SAMEA104458067	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238042/WTCHG_447699_259172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238042/WTCHG_447699_259172_2.fastq.gz
ERR2238043	PRJEB21277	SAMEA104458068	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238043/WTCHG_447699_260137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238043/WTCHG_447699_260137_2.fastq.gz
ERR2238044	PRJEB21277	SAMEA104458069	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238044/WTCHG_447699_260160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238044/WTCHG_447699_260160_2.fastq.gz
ERR2238045	PRJEB21277	SAMEA104458070	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238045/WTCHG_447699_261148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238045/WTCHG_447699_261148_2.fastq.gz
ERR2238046	PRJEB21277	SAMEA104458071	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238046/WTCHG_447699_261149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238046/WTCHG_447699_261149_2.fastq.gz
ERR2238047	PRJEB21277	SAMEA104458072	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238047/WTCHG_447699_262136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238047/WTCHG_447699_262136_2.fastq.gz
ERR2238048	PRJEB21277	SAMEA104458073	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238048/WTCHG_447699_262161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238048/WTCHG_447699_262161_2.fastq.gz
ERR2238049	PRJEB21277	SAMEA104458074	569	Hafnia alvei	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238049/WTCHG_447699_263124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238049/WTCHG_447699_263124_2.fastq.gz
ERR2238050	PRJEB21277	SAMEA104458075	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238050/WTCHG_447699_263173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238050/WTCHG_447699_263173_2.fastq.gz
ERR2238051	PRJEB21277	SAMEA104458076	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238051/WTCHG_447699_264112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238051/WTCHG_447699_264112_2.fastq.gz
ERR2238052	PRJEB21277	SAMEA104458077	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238052/WTCHG_447699_264185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238052/WTCHG_447699_264185_2.fastq.gz
ERR2238053	PRJEB21277	SAMEA104458078	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238053/WTCHG_447699_265102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238053/WTCHG_447699_265102_2.fastq.gz
ERR2238054	PRJEB21277	SAMEA104458079	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238054/WTCHG_447699_265195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238054/WTCHG_447699_265195_2.fastq.gz
ERR2238055	PRJEB21277	SAMEA104458080	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238055/WTCHG_447699_266114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238055/WTCHG_447699_266114_2.fastq.gz
ERR2238056	PRJEB21277	SAMEA104458081	67826	Citrobacter sedlakii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238056/WTCHG_447699_266183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2238056/WTCHG_447699_266183_2.fastq.gz
