run_accession	study_accession	sample_accession	tax_id	scientific_name	submitted_ftp
ERR1008793	PRJEB6891	SAMEA3357237	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008793/16703_7#85.cram
ERR1008794	PRJEB6891	SAMEA3357239	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008794/16703_7#86.cram
ERR1015281	PRJEB6891	SAMEA3357241	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015281/16780_6#1.cram
ERR1015282	PRJEB6891	SAMEA3357243	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015282/16780_6#2.cram
ERR1015283	PRJEB6891	SAMEA3357245	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015283/16780_6#3.cram
ERR1015284	PRJEB6891	SAMEA3357247	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015284/16780_6#4.cram
ERR1015285	PRJEB6891	SAMEA3357250	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015285/16780_6#5.cram
ERR1015286	PRJEB6891	SAMEA3357252	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015286/16780_6#6.cram
ERR1015287	PRJEB6891	SAMEA3357254	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015287/16780_6#7.cram
ERR1015288	PRJEB6891	SAMEA3357256	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015288/16780_6#8.cram
ERR1015289	PRJEB6891	SAMEA3357258	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015289/16780_6#9.cram
ERR1015290	PRJEB6891	SAMEA3357262	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015290/16780_6#10.cram
ERR1015291	PRJEB6891	SAMEA3357265	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015291/16780_6#11.cram
ERR1015292	PRJEB6891	SAMEA3357266	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015292/16780_6#12.cram
ERR1015293	PRJEB6891	SAMEA3357269	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015293/16780_6#13.cram
ERR1015294	PRJEB6891	SAMEA3357271	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015294/16780_6#14.cram
ERR1015295	PRJEB6891	SAMEA3357274	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015295/16780_6#15.cram
ERR1015296	PRJEB6891	SAMEA3357276	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015296/16780_6#16.cram
ERR1015297	PRJEB6891	SAMEA3357281	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015297/16780_6#17.cram
ERR1015298	PRJEB6891	SAMEA3357284	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015298/16780_6#18.cram
ERR1015299	PRJEB6891	SAMEA3357288	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015299/16780_6#20.cram
ERR1015300	PRJEB6891	SAMEA3357289	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015300/16780_6#21.cram
ERR1015301	PRJEB6891	SAMEA3357291	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015301/16780_6#22.cram
ERR1015302	PRJEB6891	SAMEA3357293	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015302/16780_6#23.cram
ERR1015303	PRJEB6891	SAMEA3357295	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015303/16780_6#24.cram
ERR1015304	PRJEB6891	SAMEA3357297	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015304/16780_6#25.cram
ERR1015305	PRJEB6891	SAMEA3357299	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015305/16780_6#26.cram
ERR1015306	PRJEB6891	SAMEA3357303	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015306/16780_6#27.cram
ERR1015307	PRJEB6891	SAMEA3357304	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015307/16780_6#28.cram
ERR1015308	PRJEB6891	SAMEA3357307	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015308/16780_6#31.cram
ERR1015309	PRJEB6891	SAMEA3357308	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015309/16780_6#32.cram
ERR1015310	PRJEB6891	SAMEA3357309	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015310/16780_6#33.cram
ERR1015311	PRJEB6891	SAMEA3357310	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015311/16780_6#34.cram
ERR1015312	PRJEB6891	SAMEA3357311	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015312/16780_6#35.cram
ERR1015313	PRJEB6891	SAMEA3357312	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015313/16780_6#36.cram
ERR1015314	PRJEB6891	SAMEA3357313	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015314/16780_6#37.cram
ERR1015315	PRJEB6891	SAMEA3357314	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015315/16780_6#38.cram
ERR1015316	PRJEB6891	SAMEA3357315	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015316/16780_6#39.cram
ERR1015317	PRJEB6891	SAMEA3357316	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015317/16780_6#40.cram
ERR1015318	PRJEB6891	SAMEA3357317	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015318/16780_6#41.cram
ERR1015319	PRJEB6891	SAMEA3357318	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015319/16780_6#42.cram
ERR1015320	PRJEB6891	SAMEA3357319	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015320/16780_6#43.cram
ERR1015321	PRJEB6891	SAMEA3357320	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015321/16780_6#44.cram
ERR1015322	PRJEB6891	SAMEA3357323	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015322/16780_6#47.cram
ERR1015323	PRJEB6891	SAMEA3357324	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015323/16780_6#48.cram
ERR1015324	PRJEB6891	SAMEA3357365	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015324/16780_6#49.cram
ERR1015325	PRJEB6891	SAMEA3357367	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015325/16780_6#50.cram
ERR1015326	PRJEB6891	SAMEA3357369	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015326/16780_6#51.cram
ERR1015327	PRJEB6891	SAMEA3357371	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015327/16780_6#52.cram
ERR1015328	PRJEB6891	SAMEA3357373	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015328/16780_6#53.cram
ERR1015329	PRJEB6891	SAMEA3357375	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015329/16780_6#54.cram
ERR1015330	PRJEB6891	SAMEA3357377	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015330/16780_6#55.cram
ERR1015331	PRJEB6891	SAMEA3357380	40324	Stenotrophomonas maltophilia	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015331/16780_6#57.cram
ERR1015332	PRJEB6891	SAMEA3357382	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015332/16780_6#58.cram
ERR1015333	PRJEB6891	SAMEA3357384	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015333/16780_6#59.cram
ERR1015334	PRJEB6891	SAMEA3357386	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015334/16780_6#60.cram
ERR1015335	PRJEB6891	SAMEA3357387	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015335/16780_6#61.cram
ERR1015336	PRJEB6891	SAMEA3357391	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015336/16780_6#63.cram
ERR1015337	PRJEB6891	SAMEA3357393	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015337/16780_6#64.cram
ERR1015338	PRJEB6891	SAMEA3357395	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015338/16780_6#65.cram
ERR1015339	PRJEB6891	SAMEA3357397	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015339/16780_6#66.cram
ERR1015340	PRJEB6891	SAMEA3357399	40324	Stenotrophomonas maltophilia	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015340/16780_6#67.cram
ERR1015341	PRJEB6891	SAMEA3357400	615	Serratia marcescens	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015341/16780_6#68.cram
ERR1015342	PRJEB6891	SAMEA3357402	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015342/16780_6#69.cram
ERR1015343	PRJEB6891	SAMEA3357404	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015343/16780_6#70.cram
ERR1015344	PRJEB6891	SAMEA3357406	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015344/16780_6#71.cram
ERR1015345	PRJEB6891	SAMEA3357407	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015345/16780_6#72.cram
ERR1015346	PRJEB6891	SAMEA3357409	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015346/16780_6#73.cram
ERR1015347	PRJEB6891	SAMEA3357411	582	Morganella morganii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015347/16780_6#74.cram
ERR1015348	PRJEB6891	SAMEA3357413	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015348/16780_6#75.cram
ERR1015349	PRJEB6891	SAMEA3357415	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015349/16780_6#76.cram
ERR1015350	PRJEB6891	SAMEA3357417	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015350/16780_6#77.cram
ERR1015351	PRJEB6891	SAMEA3357422	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015351/16780_6#79.cram
ERR1015352	PRJEB6891	SAMEA3357424	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015352/16780_6#80.cram
ERR1015353	PRJEB6891	SAMEA3357425	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015353/16780_6#81.cram
ERR1015354	PRJEB6891	SAMEA3357428	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015354/16780_6#82.cram
ERR1015355	PRJEB6891	SAMEA3357430	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015355/16780_6#83.cram
ERR1015356	PRJEB6891	SAMEA3357432	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015356/16780_6#84.cram
ERR1015357	PRJEB6891	SAMEA3357434	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015357/16780_6#85.cram
ERR1015358	PRJEB6891	SAMEA3357436	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015358/16780_6#86.cram
ERR1015359	PRJEB6891	SAMEA3357438	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015359/16780_7#1.cram
ERR1015360	PRJEB6891	SAMEA3357440	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015360/16780_7#2.cram
ERR1015361	PRJEB6891	SAMEA3357442	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015361/16780_7#3.cram
ERR1015362	PRJEB6891	SAMEA3357448	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015362/16780_7#5.cram
ERR1015363	PRJEB6891	SAMEA3357453	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015363/16780_7#7.cram
ERR1015364	PRJEB6891	SAMEA3357455	13689	Sphingomonas paucimobilis	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015364/16780_7#8.cram
ERR1015365	PRJEB6891	SAMEA3357457	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015365/16780_7#9.cram
ERR1015366	PRJEB6891	SAMEA3357458	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015366/16780_7#10.cram
ERR1015367	PRJEB6891	SAMEA3357462	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015367/16780_7#12.cram
ERR1015368	PRJEB6891	SAMEA3357464	548	Klebsiella aerogenes	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015368/16780_7#13.cram
ERR1015369	PRJEB6891	SAMEA3357465	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015369/16780_7#14.cram
ERR1015370	PRJEB6891	SAMEA3357468	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015370/16780_7#15.cram
ERR1015371	PRJEB6891	SAMEA3357470	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015371/16780_7#16.cram
ERR1015372	PRJEB6891	SAMEA3357472	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015372/16780_7#17.cram
ERR1015373	PRJEB6891	SAMEA3357474	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015373/16780_7#18.cram
ERR1015374	PRJEB6891	SAMEA3357478	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015374/16780_7#19.cram
ERR1015375	PRJEB6891	SAMEA3357479	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015375/16780_7#20.cram
ERR1015376	PRJEB6891	SAMEA3357480	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015376/16780_7#21.cram
ERR1015377	PRJEB6891	SAMEA3357481	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015377/16780_7#22.cram
ERR1015378	PRJEB6891	SAMEA3357482	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015378/16780_7#23.cram
ERR1015379	PRJEB6891	SAMEA3357483	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015379/16780_7#24.cram
ERR1015380	PRJEB6891	SAMEA3357485	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015380/16780_7#25.cram
ERR1015381	PRJEB6891	SAMEA3357486	545	Citrobacter koseri	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015381/16780_7#26.cram
ERR1015382	PRJEB6891	SAMEA3357487	548	Klebsiella aerogenes	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015382/16780_7#27.cram
ERR1015383	PRJEB6891	SAMEA3357488	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015383/16780_7#28.cram
ERR1015384	PRJEB6891	SAMEA3357489	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015384/16780_7#29.cram
ERR1015385	PRJEB6891	SAMEA3357490	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015385/16780_7#30.cram
ERR1015386	PRJEB6891	SAMEA3357491	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015386/16780_7#31.cram
ERR1015387	PRJEB6891	SAMEA3357492	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015387/16780_7#32.cram
ERR1015388	PRJEB6891	SAMEA3357493	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015388/16780_7#33.cram
ERR1015389	PRJEB6891	SAMEA3357494	158836	Enterobacter hormaechei	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015389/16780_7#34.cram
ERR1015390	PRJEB6891	SAMEA3357495	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015390/16780_7#35.cram
ERR1015391	PRJEB6891	SAMEA3357496	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015391/16780_7#36.cram
ERR1015392	PRJEB6891	SAMEA3357497	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015392/16780_7#37.cram
ERR1015393	PRJEB6891	SAMEA3357498	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015393/16780_7#38.cram
ERR1015394	PRJEB6891	SAMEA3357499	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015394/16780_7#39.cram
ERR1015395	PRJEB6891	SAMEA3357500	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015395/16780_7#40.cram
ERR1015396	PRJEB6891	SAMEA3357501	292	Burkholderia cepacia	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015396/16780_7#41.cram
ERR1015397	PRJEB6891	SAMEA3357502	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015397/16780_7#42.cram
ERR1015398	PRJEB6891	SAMEA3357503	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015398/16780_7#43.cram
ERR1015399	PRJEB6891	SAMEA3357504	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015399/16780_7#44.cram
ERR1015400	PRJEB6891	SAMEA3357505	287	Pseudomonas aeruginosa	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015400/16780_7#45.cram
ERR1015401	PRJEB6891	SAMEA3357506	85698	Achromobacter xylosoxidans	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015401/16780_7#46.cram
ERR1015402	PRJEB6891	SAMEA3357507	40324	Stenotrophomonas maltophilia	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015402/16780_7#47.cram
ERR1015403	PRJEB6891	SAMEA3357508	615	Serratia marcescens	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015403/16780_7#48.cram
ERR1015404	PRJEB6891	SAMEA3357509	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015404/16780_7#49.cram
ERR1015405	PRJEB6891	SAMEA3357510	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015405/16780_7#50.cram
ERR1015406	PRJEB6891	SAMEA3357511	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015406/16780_7#51.cram
ERR1015407	PRJEB6891	SAMEA3357513	615	Serratia marcescens	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015407/16780_7#52.cram
ERR1015408	PRJEB6891	SAMEA3357514	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015408/16780_7#53.cram
ERR1015409	PRJEB6891	SAMEA3357515	548	Klebsiella aerogenes	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015409/16780_7#54.cram
ERR1015410	PRJEB6891	SAMEA3357516	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015410/16780_7#55.cram
ERR1015411	PRJEB6891	SAMEA3357517	472	Acinetobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015411/16780_7#56.cram
ERR1015412	PRJEB6891	SAMEA3357518	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015412/16780_7#57.cram
ERR1015413	PRJEB6891	SAMEA3357519	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015413/16780_7#58.cram
ERR1015414	PRJEB6891	SAMEA3357521	472	Acinetobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015414/16780_7#60.cram
ERR1015415	PRJEB6891	SAMEA3357522	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015415/16780_7#61.cram
ERR1015416	PRJEB6891	SAMEA3357523	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015416/16780_7#62.cram
ERR1015417	PRJEB6891	SAMEA3357524	42895	Enterobacter sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015417/16780_7#63.cram
ERR1015418	PRJEB6891	SAMEA3357525	548	Klebsiella aerogenes	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015418/16780_7#64.cram
ERR1015419	PRJEB6891	SAMEA3357527	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015419/16780_7#65.cram
ERR1015420	PRJEB6891	SAMEA3357528	545	Citrobacter koseri	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015420/16780_7#66.cram
ERR1015421	PRJEB6891	SAMEA3357529	548	Klebsiella aerogenes	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015421/16780_7#67.cram
ERR1015422	PRJEB6891	SAMEA3357530	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015422/16780_7#68.cram
ERR1015423	PRJEB6891	SAMEA3357531	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015423/16780_7#69.cram
ERR1015424	PRJEB6891	SAMEA3357532	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015424/16780_7#70.cram
ERR1015425	PRJEB6891	SAMEA3357533	40324	Stenotrophomonas maltophilia	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015425/16780_7#71.cram
ERR1015426	PRJEB6891	SAMEA3357534	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015426/16780_7#72.cram
ERR1015427	PRJEB6891	SAMEA3357535	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015427/16780_7#73.cram
ERR1015428	PRJEB6891	SAMEA3357536	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015428/16780_7#74.cram
ERR1015429	PRJEB6891	SAMEA3357537	575	Raoultella planticola	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015429/16780_7#75.cram
ERR1015430	PRJEB6891	SAMEA3357538	575	Raoultella planticola	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015430/16780_7#76.cram
ERR1015431	PRJEB6891	SAMEA3357539	575	Raoultella planticola	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015431/16780_7#77.cram
ERR1015432	PRJEB6891	SAMEA3357542	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015432/16780_7#79.cram
ERR1015433	PRJEB6891	SAMEA3357543	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015433/16780_7#80.cram
ERR1015434	PRJEB6891	SAMEA3357545	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015434/16780_7#81.cram
ERR1015435	PRJEB6891	SAMEA3357546	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015435/16780_7#82.cram
ERR1015436	PRJEB6891	SAMEA3357548	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015436/16780_7#84.cram
ERR1015437	PRJEB6891	SAMEA3357549	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015437/16780_7#85.cram
ERR1015438	PRJEB6891	SAMEA3357550	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015438/16780_7#86.cram
ERR1015439	PRJEB6891	SAMEA3357556	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015439/16780_7#87.cram
ERR1015440	PRJEB6891	SAMEA3357557	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015440/16780_7#88.cram
ERR1015441	PRJEB6891	SAMEA3357559	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015441/16780_7#89.cram
ERR1015442	PRJEB6891	SAMEA3357560	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015442/16780_7#90.cram
ERR1015443	PRJEB6891	SAMEA3357564	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015443/16780_7#91.cram
ERR1015444	PRJEB6891	SAMEA3357565	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015444/16780_7#92.cram
ERR1015445	PRJEB6891	SAMEA3357566	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015445/16780_7#93.cram
ERR1015446	PRJEB6891	SAMEA3357567	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1015446/16780_7#94.cram
ERR1023628	PRJEB6891	SAMEA3357325	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1023628/16852_1#1.cram
ERR1023629	PRJEB6891	SAMEA3357326	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1023629/16852_1#2.cram
