run_accession	study_accession	sample_accession	tax_id	scientific_name	submitted_ftp
ERR1046288	PRJEB9121	SAMEA3447920	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1046288/16933_7#85.cram
ERR1046289	PRJEB9121	SAMEA3447921	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1046289/16933_7#86.cram
ERR1046290	PRJEB9121	SAMEA3447922	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1046290/16933_7#87.cram
ERR1046291	PRJEB9121	SAMEA3447923	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1046291/16933_7#88.cram
ERR1046292	PRJEB9121	SAMEA3447924	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1046292/16933_7#89.cram
ERR1046293	PRJEB9121	SAMEA3447925	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1046293/16933_7#90.cram
ERR1046294	PRJEB9121	SAMEA3447926	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1046294/16933_7#91.cram
ERR1069232	PRJEB9121	SAMEA3447705	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069232/17059_4#1.cram
ERR1069233	PRJEB9121	SAMEA3447676	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069233/17059_4#2.cram
ERR1069234	PRJEB9121	SAMEA3447691	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069234/17059_4#3.cram
ERR1069235	PRJEB9121	SAMEA3447706	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069235/17059_4#4.cram
ERR1069236	PRJEB9121	SAMEA3447710	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069236/17059_4#5.cram
ERR1069237	PRJEB9121	SAMEA3447764	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069237/17059_4#6.cram
ERR1069238	PRJEB9121	SAMEA3447799	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069238/17059_4#7.cram
ERR1069239	PRJEB9121	SAMEA3447865	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069239/17059_4#8.cram
ERR1069240	PRJEB9121	SAMEA3447902	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069240/17059_4#9.cram
ERR1069241	PRJEB9121	SAMEA3447907	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069241/17059_4#10.cram
ERR1069242	PRJEB9121	SAMEA3447909	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069242/17059_4#11.cram
ERR1069243	PRJEB9121	SAMEA3447656	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069243/17059_4#12.cram
ERR1069244	PRJEB9121	SAMEA3447657	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069244/17059_4#13.cram
ERR1069245	PRJEB9121	SAMEA3447658	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069245/17059_4#14.cram
ERR1069246	PRJEB9121	SAMEA3447659	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069246/17059_4#15.cram
ERR1069247	PRJEB9121	SAMEA3447660	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069247/17059_4#16.cram
ERR1069248	PRJEB9121	SAMEA3447661	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069248/17059_4#17.cram
ERR1069249	PRJEB9121	SAMEA3447662	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069249/17059_4#18.cram
ERR1069250	PRJEB9121	SAMEA3447663	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069250/17059_4#19.cram
ERR1069251	PRJEB9121	SAMEA3447664	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069251/17059_4#20.cram
ERR1069252	PRJEB9121	SAMEA3447665	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069252/17059_4#21.cram
ERR1069253	PRJEB9121	SAMEA3447666	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069253/17059_4#22.cram
ERR1069254	PRJEB9121	SAMEA3447667	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069254/17059_4#23.cram
ERR1069255	PRJEB9121	SAMEA3447668	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069255/17059_4#24.cram
ERR1069256	PRJEB9121	SAMEA3447669	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069256/17059_4#25.cram
ERR1069257	PRJEB9121	SAMEA3447670	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069257/17059_4#26.cram
ERR1069258	PRJEB9121	SAMEA3447671	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069258/17059_4#27.cram
ERR1069259	PRJEB9121	SAMEA3447674	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069259/17059_4#28.cram
ERR1069260	PRJEB9121	SAMEA3447675	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069260/17059_4#29.cram
ERR1069261	PRJEB9121	SAMEA3447678	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069261/17059_4#30.cram
ERR1069262	PRJEB9121	SAMEA3447680	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069262/17059_4#31.cram
ERR1069263	PRJEB9121	SAMEA3447682	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069263/17059_4#32.cram
ERR1069264	PRJEB9121	SAMEA3447684	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069264/17059_4#33.cram
ERR1069265	PRJEB9121	SAMEA3447686	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069265/17059_4#34.cram
ERR1069266	PRJEB9121	SAMEA3447688	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069266/17059_4#35.cram
ERR1069267	PRJEB9121	SAMEA3447690	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069267/17059_4#36.cram
ERR1069268	PRJEB9121	SAMEA3447692	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069268/17059_4#37.cram
ERR1069269	PRJEB9121	SAMEA3447694	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069269/17059_4#38.cram
ERR1069270	PRJEB9121	SAMEA3447696	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069270/17059_4#39.cram
ERR1069271	PRJEB9121	SAMEA3447698	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069271/17059_4#40.cram
ERR1069272	PRJEB9121	SAMEA3447700	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069272/17059_4#41.cram
ERR1069273	PRJEB9121	SAMEA3447701	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069273/17059_4#42.cram
ERR1069274	PRJEB9121	SAMEA3447703	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069274/17059_4#43.cram
ERR1069275	PRJEB9121	SAMEA3447707	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069275/17059_4#44.cram
ERR1069276	PRJEB9121	SAMEA3447709	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069276/17059_4#45.cram
ERR1069277	PRJEB9121	SAMEA3447711	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069277/17059_4#46.cram
ERR1069278	PRJEB9121	SAMEA3447714	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069278/17059_4#47.cram
ERR1069279	PRJEB9121	SAMEA3447716	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069279/17059_4#48.cram
ERR1069280	PRJEB9121	SAMEA3447719	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069280/17059_4#49.cram
ERR1069281	PRJEB9121	SAMEA3447721	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069281/17059_4#50.cram
ERR1069282	PRJEB9121	SAMEA3447723	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069282/17059_4#51.cram
ERR1069283	PRJEB9121	SAMEA3447725	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069283/17059_4#52.cram
ERR1069284	PRJEB9121	SAMEA3447727	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069284/17059_4#53.cram
ERR1069285	PRJEB9121	SAMEA3447729	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069285/17059_4#54.cram
ERR1069286	PRJEB9121	SAMEA3447731	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069286/17059_4#55.cram
ERR1069287	PRJEB9121	SAMEA3447733	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069287/17059_4#56.cram
ERR1069288	PRJEB9121	SAMEA3447735	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069288/17059_4#57.cram
ERR1069289	PRJEB9121	SAMEA3447737	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069289/17059_4#58.cram
ERR1069290	PRJEB9121	SAMEA3447739	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069290/17059_4#59.cram
ERR1069291	PRJEB9121	SAMEA3447741	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069291/17059_4#60.cram
ERR1069292	PRJEB9121	SAMEA3447743	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069292/17059_4#61.cram
ERR1069293	PRJEB9121	SAMEA3447745	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069293/17059_4#62.cram
ERR1069294	PRJEB9121	SAMEA3447747	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069294/17059_4#63.cram
ERR1069295	PRJEB9121	SAMEA3447749	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069295/17059_4#64.cram
ERR1069296	PRJEB9121	SAMEA3447751	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069296/17059_4#65.cram
ERR1069297	PRJEB9121	SAMEA3447753	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069297/17059_4#66.cram
ERR1069298	PRJEB9121	SAMEA3447756	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069298/17059_4#67.cram
ERR1069299	PRJEB9121	SAMEA3447758	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069299/17059_4#68.cram
ERR1069300	PRJEB9121	SAMEA3447760	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069300/17059_4#69.cram
ERR1069301	PRJEB9121	SAMEA3447763	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069301/17059_4#70.cram
ERR1069302	PRJEB9121	SAMEA3447765	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069302/17059_4#71.cram
ERR1069303	PRJEB9121	SAMEA3447767	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069303/17059_4#72.cram
ERR1069304	PRJEB9121	SAMEA3447768	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069304/17059_4#73.cram
ERR1069305	PRJEB9121	SAMEA3447770	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069305/17059_4#74.cram
ERR1069306	PRJEB9121	SAMEA3447772	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069306/17059_4#75.cram
ERR1069307	PRJEB9121	SAMEA3447774	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069307/17059_4#76.cram
ERR1069308	PRJEB9121	SAMEA3447776	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069308/17059_4#77.cram
ERR1069309	PRJEB9121	SAMEA3447778	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069309/17059_4#78.cram
ERR1069310	PRJEB9121	SAMEA3447780	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069310/17059_4#79.cram
ERR1069311	PRJEB9121	SAMEA3447782	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069311/17059_4#80.cram
ERR1069312	PRJEB9121	SAMEA3447783	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069312/17059_4#81.cram
ERR1069313	PRJEB9121	SAMEA3447785	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069313/17059_4#82.cram
ERR1069314	PRJEB9121	SAMEA3447787	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069314/17059_4#83.cram
ERR1069315	PRJEB9121	SAMEA3447789	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069315/17059_4#84.cram
ERR1069316	PRJEB9121	SAMEA3447791	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069316/17059_4#85.cram
ERR1069317	PRJEB9121	SAMEA3447793	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069317/17059_4#86.cram
ERR1069318	PRJEB9121	SAMEA3447794	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069318/17059_4#87.cram
ERR1069319	PRJEB9121	SAMEA3447796	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069319/17059_4#88.cram
ERR1069320	PRJEB9121	SAMEA3447798	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069320/17059_4#89.cram
ERR1069321	PRJEB9121	SAMEA3447800	599	Salmonella sp.	ftp.sra.ebi.ac.uk/vol1/run/ERR106/ERR1069321/17059_4#90.cram
ERR1334291	PRJEB9121	SAMEA3640101	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334291/18623_3#1.cram
ERR1334292	PRJEB9121	SAMEA3640102	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334292/18623_3#2.cram
ERR1334293	PRJEB9121	SAMEA3640103	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334293/18623_3#3.cram
ERR1334294	PRJEB9121	SAMEA3640104	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334294/18623_3#4.cram
ERR1334295	PRJEB9121	SAMEA3640105	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334295/18623_3#5.cram
ERR1334296	PRJEB9121	SAMEA3640106	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334296/18623_3#6.cram
ERR1334297	PRJEB9121	SAMEA3640107	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334297/18623_3#7.cram
ERR1334298	PRJEB9121	SAMEA3640108	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334298/18623_3#8.cram
ERR1334299	PRJEB9121	SAMEA3640109	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334299/18623_3#9.cram
ERR1334300	PRJEB9121	SAMEA3640110	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334300/18623_3#10.cram
ERR1334301	PRJEB9121	SAMEA3640111	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334301/18623_3#11.cram
ERR1334302	PRJEB9121	SAMEA3640112	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334302/18623_3#12.cram
ERR1334303	PRJEB9121	SAMEA3640113	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334303/18623_3#13.cram
ERR1334304	PRJEB9121	SAMEA3640114	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334304/18623_3#14.cram
ERR1334305	PRJEB9121	SAMEA3640115	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334305/18623_3#15.cram
ERR1334306	PRJEB9121	SAMEA3640116	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334306/18623_3#16.cram
ERR1334307	PRJEB9121	SAMEA3640117	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334307/18623_3#17.cram
ERR1334308	PRJEB9121	SAMEA3640118	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334308/18623_3#18.cram
ERR1334309	PRJEB9121	SAMEA3640011	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334309/18623_3#19.cram
ERR1334310	PRJEB9121	SAMEA3640013	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334310/18623_3#20.cram
ERR1334311	PRJEB9121	SAMEA3640016	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334311/18623_3#21.cram
ERR1334312	PRJEB9121	SAMEA3640020	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334312/18623_3#22.cram
ERR1334313	PRJEB9121	SAMEA3640024	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334313/18623_3#23.cram
ERR1334314	PRJEB9121	SAMEA3640028	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334314/18623_3#24.cram
ERR1334315	PRJEB9121	SAMEA3640032	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334315/18623_3#25.cram
ERR1334316	PRJEB9121	SAMEA3640037	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334316/18623_3#26.cram
ERR1334317	PRJEB9121	SAMEA3640041	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334317/18623_3#27.cram
ERR1334318	PRJEB9121	SAMEA3640045	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334318/18623_3#28.cram
ERR1334319	PRJEB9121	SAMEA3640049	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334319/18623_3#29.cram
ERR1334320	PRJEB9121	SAMEA3640053	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334320/18623_3#30.cram
ERR1334321	PRJEB9121	SAMEA3640057	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334321/18623_3#31.cram
ERR1334322	PRJEB9121	SAMEA3640061	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334322/18623_3#32.cram
ERR1334323	PRJEB9121	SAMEA3640065	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334323/18623_3#33.cram
ERR1334324	PRJEB9121	SAMEA3640067	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334324/18623_3#34.cram
ERR1334325	PRJEB9121	SAMEA3640071	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334325/18623_3#35.cram
ERR1334326	PRJEB9121	SAMEA3640073	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334326/18623_3#36.cram
ERR1334327	PRJEB9121	SAMEA3640075	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334327/18623_3#37.cram
ERR1334328	PRJEB9121	SAMEA3640077	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334328/18623_3#38.cram
ERR1334329	PRJEB9121	SAMEA3640079	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334329/18623_3#39.cram
ERR1334330	PRJEB9121	SAMEA3640081	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334330/18623_3#40.cram
ERR1334331	PRJEB9121	SAMEA3640083	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334331/18623_3#41.cram
ERR1334332	PRJEB9121	SAMEA3640085	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334332/18623_3#42.cram
ERR1334333	PRJEB9121	SAMEA3640087	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334333/18623_3#43.cram
ERR1334334	PRJEB9121	SAMEA3640089	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334334/18623_3#44.cram
ERR1334335	PRJEB9121	SAMEA3640091	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334335/18623_3#45.cram
ERR1334336	PRJEB9121	SAMEA3640093	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334336/18623_3#46.cram
ERR1334337	PRJEB9121	SAMEA3640095	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334337/18623_3#47.cram
ERR1334338	PRJEB9121	SAMEA3640097	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334338/18623_3#48.cram
ERR1334339	PRJEB9121	SAMEA3640099	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334339/18623_3#49.cram
ERR1334340	PRJEB9121	SAMEA3639965	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334340/18623_4#1.cram
ERR1334341	PRJEB9121	SAMEA3639966	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334341/18623_4#2.cram
ERR1334342	PRJEB9121	SAMEA3639967	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334342/18623_4#3.cram
ERR1334343	PRJEB9121	SAMEA3639968	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334343/18623_4#4.cram
ERR1334344	PRJEB9121	SAMEA3639969	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334344/18623_4#5.cram
ERR1334345	PRJEB9121	SAMEA3639970	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334345/18623_4#6.cram
ERR1334346	PRJEB9121	SAMEA3639971	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334346/18623_4#7.cram
ERR1334347	PRJEB9121	SAMEA3639972	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334347/18623_4#8.cram
ERR1334348	PRJEB9121	SAMEA3639973	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334348/18623_4#9.cram
ERR1334349	PRJEB9121	SAMEA3639974	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334349/18623_4#10.cram
ERR1334350	PRJEB9121	SAMEA3639975	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334350/18623_4#11.cram
ERR1334351	PRJEB9121	SAMEA3639976	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334351/18623_4#12.cram
ERR1334352	PRJEB9121	SAMEA3639977	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334352/18623_4#13.cram
ERR1334353	PRJEB9121	SAMEA3639978	90371	Salmonella enterica subsp. enterica serovar Typhimurium	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR1334353/18623_4#14.cram
