Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,pubmed_id-0,pubmed_id-1,ReleaseDate,Sample Name,SRA Study,collected_by,Genotype,host_description,Isolate,STRAIN,NOTE,type-material,MEM
SRR5386788,WGS,84,251752751,PRJNA376414,SAMN06438374,Pathogen.cl,109545729,HOUSTON METHODIST HOSPITAL,2014-04-13,public,"sra,fastq",s3,s3.us-east-1,SRX2681811,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,bile,29.710689 N 95.400586 W,KPN1389,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN1389,SRP102664,Houston Methodist Hospital,ST15; Capsule locus KL112,HMH:KPN:1389,KPN1389,NA,NA,NA,R
SRR5386790,WGS,280,258448406,PRJNA376414,SAMN06438372,Pathogen.cl,138287250,HOUSTON METHODIST HOSPITAL,2014-04-13,public,"fastq,sra",s3,s3.us-east-1,SRX2681813,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN1387,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN1387,SRP102664,Houston Methodist Hospital,ST880; Capsule locus KL105,HMH:KPN:1387,KPN1387,NA,NA,NA,R
SRR5386858,WGS,186,344401046,PRJNA376414,SAMN06437146,Pathogen.cl,283332443,HOUSTON METHODIST HOSPITAL,2011-12-07,public,"fastq,sra",s3,s3.us-east-1,SRX2681881,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,wound,29.710689 N 95.400586 W,KPN123,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN123,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:123,KPN123,NA,NA,NA,R
SRR5386859,WGS,187,384386874,PRJNA376414,SAMN06437145,Pathogen.cl,315768335,HOUSTON METHODIST HOSPITAL,2011-12-03,public,"fastq,sra",s3,s3.us-east-1,SRX2681882,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,wound,29.710689 N 95.400586 W,KPN122,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN122,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:122,KPN122,NA,NA,NA,S
SRR5386860,WGS,187,479968640,PRJNA376414,SAMN06437144,Pathogen.cl,392490528,HOUSTON METHODIST HOSPITAL,2011-12-04,public,"sra,fastq",s3,s3.us-east-1,SRX2681883,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN121,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN121,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:121,KPN121,NA,NA,NA,S
SRR5386861,WGS,181,430871858,PRJNA376414,SAMN06437143,Pathogen.cl,359170345,HOUSTON METHODIST HOSPITAL,2011-12-06,public,"fastq,sra",s3,s3.us-east-1,SRX2681884,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN120,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN120,SRP102664,Houston Methodist Hospital,STNF*; Capsule locus KL102,HMH:KPN:120,KPN120,NA,NA,NA,S
SRR5386862,WGS,186,334993899,PRJNA376414,SAMN06437142,Pathogen.cl,275764815,HOUSTON METHODIST HOSPITAL,2011-12-03,public,"fastq,sra",s3,s3.us-east-1,SRX2681885,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN119,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN119,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:119,KPN119,NA,NA,NA,S
SRR5386863,WGS,185,343963431,PRJNA376414,SAMN06437141,Pathogen.cl,283432850,HOUSTON METHODIST HOSPITAL,2011-12-04,public,"fastq,sra",s3,s3.us-east-1,SRX2681886,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN118,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN118,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:118,KPN118,NA,NA,NA,R
SRR5386864,WGS,186,453911965,PRJNA376414,SAMN06437140,Pathogen.cl,372727374,HOUSTON METHODIST HOSPITAL,2011-12-03,public,"fastq,sra",s3,s3.us-east-1,SRX2681887,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN117,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN117,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:117,KPN117,NA,NA,NA,R
SRR5386866,WGS,186,389035961,PRJNA376414,SAMN06437138,Pathogen.cl,319610349,HOUSTON METHODIST HOSPITAL,2011-12-04,public,"fastq,sra",s3,s3.us-east-1,SRX2681889,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN115,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN115,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:115,KPN115,NA,NA,NA,R
SRR5386867,WGS,186,407924473,PRJNA376414,SAMN06437137,Pathogen.cl,335691337,HOUSTON METHODIST HOSPITAL,2011-11-29,public,"sra,fastq",s3,s3.us-east-1,SRX2681890,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN114,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN114,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:114,KPN114,NA,NA,NA,R
SRR5386868,WGS,185,405016268,PRJNA376414,SAMN06437136,Pathogen.cl,333607016,HOUSTON METHODIST HOSPITAL,2011-11-29,public,"fastq,sra",s3,s3.us-east-1,SRX2681891,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN113,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN113,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:113,KPN113,NA,NA,NA,S
SRR5386870,WGS,187,362507441,PRJNA376414,SAMN06437134,Pathogen.cl,297713019,HOUSTON METHODIST HOSPITAL,2011-12-01,public,"fastq,sra",s3,s3.us-east-1,SRX2681893,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN111,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN111,SRP102664,Houston Methodist Hospital,ST327; Capsule locus KL39,HMH:KPN:111,KPN111,NA,NA,NA,S
SRR5386871,WGS,187,341257961,PRJNA376414,SAMN06437133,Pathogen.cl,280635349,HOUSTON METHODIST HOSPITAL,2011-11-30,public,"sra,fastq",s3,s3.us-east-1,SRX2681894,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN110,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN110,SRP102664,Houston Methodist Hospital,STNF*; Capsule locus KL102,HMH:KPN:110,KPN110,NA,NA,NA,R
SRR5386872,WGS,186,399641307,PRJNA376414,SAMN06437132,Pathogen.cl,328944507,HOUSTON METHODIST HOSPITAL,2011-11-27,public,"fastq,sra",s3,s3.us-east-1,SRX2681895,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN109,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN109,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:109,KPN109,NA,NA,NA,R
SRR5386873,WGS,187,250298916,PRJNA376414,SAMN06437131,Pathogen.cl,206678137,HOUSTON METHODIST HOSPITAL,2011-11-26,public,"sra,fastq",s3,s3.us-east-1,SRX2681896,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN108,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN108,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:108,KPN108,NA,NA,NA,S
SRR5386874,WGS,186,415765639,PRJNA376414,SAMN06437130,Pathogen.cl,342380806,HOUSTON METHODIST HOSPITAL,2011-11-20,public,"fastq,sra",s3,s3.us-east-1,SRX2681897,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN107,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN107,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:107,KPN107,NA,NA,NA,S
SRR5386875,WGS,187,424645716,PRJNA376414,SAMN06437129,Pathogen.cl,348737223,HOUSTON METHODIST HOSPITAL,2011-11-25,public,"sra,fastq",s3,s3.us-east-1,SRX2681898,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN106,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN106,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:106,KPN106,NA,NA,NA,S
SRR5386876,WGS,186,398931691,PRJNA376414,SAMN06437128,Pathogen.cl,328038270,HOUSTON METHODIST HOSPITAL,2011-11-24,public,"fastq,sra",s3,s3.us-east-1,SRX2681899,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN105,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN105,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:105,KPN105,NA,NA,NA,S
SRR5386877,WGS,187,410420092,PRJNA376414,SAMN06437127,Pathogen.cl,337091812,HOUSTON METHODIST HOSPITAL,2011-11-25,public,"fastq,sra",s3,s3.us-east-1,SRX2681900,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN104,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN104,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:104,KPN104,NA,NA,NA,S
SRR5386878,WGS,187,341086809,PRJNA376414,SAMN06437126,Pathogen.cl,280503647,HOUSTON METHODIST HOSPITAL,2011-11-18,public,"fastq,sra",s3,s3.us-east-1,SRX2681901,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN103,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN103,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:103,KPN103,NA,NA,NA,R
SRR5386879,WGS,140,673870905,PRJNA376414,SAMN06437125,Pathogen.cl,367229612,HOUSTON METHODIST HOSPITAL,2011-11-25,public,"fastq,sra",s3,s3.us-east-1,SRX2681902,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN102,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN102,SRP102664,Houston Methodist Hospital,ST15; Capsule locus KL24,HMH:KPN:102,KPN102,NA,NA,NA,S
